Id,Price
9477,124254.01536411385
12705,183976.08949437062
16426,205502.92977830186
1481,73997.36879755529
9946,254039.99982259126
12025,206168.15963893573
5341,219803.21544823085
9923,291874.81916529057
7953,221821.0654976923
11066,279223.56532583915
5037,175057.92868319512
2509,178417.22782088368
4937,327925.95052619476
12089,424365.56441296835
4964,171119.34459724216
16500,273746.3350432595
4625,136683.9108435855
2363,407556.14285768353
8148,197964.9969437514
3804,187207.9070297057
4584,157186.94064385217
10694,111777.70309745036
2691,167970.19314684972
2983,212485.11424887952
13563,378785.20554760646
10747,223931.053800601
1721,205537.5434428049
2789,259412.831139427
7214,256675.58192900414
8659,218782.28047591125
5107,277400.5165445118
3843,236765.16128967688
14610,382147.73758150666
15505,144759.90772913655
5060,282145.12306467094
16055,268874.9925735929
14963,219479.99579453765
4118,143369.95092572487
1672,196874.33550081274
3209,186579.30898258308
16515,161246.94907748207
973,162752.99563997335
12529,177744.8513950735
5896,124999.42244898388
5450,266498.36721528
3249,176716.55416962184
8911,170493.08088928112
5898,218882.93005741254
1024,185023.54251084453
4766,249011.2775472592
15804,186904.52342414155
14303,211744.88391830344
10707,172455.96562647604
6605,211390.7500260808
1138,301634.01123921573
14088,464200.07854970865
9154,177985.07973786868
8190,193314.2579072234
398,245342.160338224
13302,226342.6951748782
9696,154576.13163397842
16786,116745.6553517621
16230,170823.69626113758
6552,182897.3916183361
923,244875.135441698
9602,291841.726112617
5857,273345.3758121015
8120,168289.8382648431
7134,174755.52625301544
11726,164937.08011752617
8069,120374.61307526671
12420,169675.54795147644
8604,163135.10637771833
4854,294810.6202817051
12212,193729.60972088235
12099,383795.2844618337
3882,426931.82493591035
6995,364497.0661189063
10172,219503.3472895075
11672,348557.5366967366
12897,307662.4080965768
16097,194165.5450037835
6779,247254.70621200697
11199,197939.43344348716
10816,290691.23799384304
143,473352.5490216791
5399,255706.25974912365
3286,160139.00354060726
13706,213867.43674986027
1935,413013.2160835747
16000,180024.09813269926
2860,210140.30065411862
11407,144353.47507492083
16378,286738.4033368073
12278,174216.30965588547
3842,154666.95128380772
2692,346411.4297959058
7699,192308.72512965347
6825,339341.5473740771
7268,289253.5694056676
1477,394137.93280914007
9887,182400.88801269804
9436,183338.68022419405
3179,236498.14672657682
1350,499458.4323768728
10643,179570.82774280358
5793,271273.03493428434
11494,441951.3213051947
4206,196025.5610337152
12419,231843.79083015863
8530,227322.35621661373
5985,144237.06822236424
8908,192622.74927182158
256,130099.09223433548
7234,174230.57051883638
5648,215660.99023133222
3014,208620.95379961273
2184,199698.64099469525
9189,259761.29959423462
14884,210150.95587631117
10333,168249.70142909078
15896,143364.1458530432
13269,148847.91531898818
8603,218411.9627736952
15087,185380.99457714078
4344,190549.855954111
7981,72786.3348343541
10908,209878.89257058292
6190,168866.99435140743
11742,206043.92407807286
9224,144002.4050142884
14667,195305.91769928654
458,193158.86554372677
2464,330268.03849364875
12320,227292.2946520966
278,200584.67088496062
2912,201123.58538497883
6698,202536.04369967253
4510,120054.56421074251
4183,200965.2430985601
5551,211581.05266792115
12187,167062.5633896288
7948,224145.10839687762
10808,192146.3085868914
12432,188392.3936444316
5356,181009.89513691413
8984,558900.0955413829
9203,191646.41066918743
15412,83139.60676286125
12041,134104.96283736808
7644,299061.71495408006
7071,207228.61455216975
10685,179164.5413003593
6763,219303.92813324832
940,138986.96285453363
14959,206041.78948235753
1338,164020.25788841746
5351,129808.42469275655
6524,193496.91387608615
12516,153369.38158729722
3288,263005.3658245894
3146,256719.83208893277
3954,167338.59197072132
11955,176023.6820747519
1211,218216.54962177115
15668,200323.0580403003
1320,88328.04221802659
9108,166166.99694285388
16482,237382.27925380823
5017,146643.29795843604
8290,213059.5536066254
4304,400557.74058044504
1930,189630.3791374343
12530,170110.04813889854
11295,320873.33400994935
3002,151771.05360888108
15483,136909.07470730573
11525,184853.2481421546
13978,125703.58325159167
4885,145417.2631852344
8325,165768.7411703887
3630,127364.88925547732
9165,180133.46276522308
13945,233894.84321007732
10663,193829.07435201225
14803,178486.17491620284
7621,168876.28303210216
8205,229989.83548501704
10387,205051.27514646554
5457,151197.5195354166
10234,349755.5329711336
6251,168717.46788120567
701,251847.11294056536
7930,184065.78604009462
15028,135728.5416516487
12172,65548.20067647472
5805,188681.18049395678
7411,301274.2299370186
14806,182214.0455169871
7890,165897.12062334624
10440,162326.29578365694
14926,169547.28303269512
5381,151315.2014991085
3800,388042.22494375653
10511,218368.92881954208
9324,229450.3664229482
3313,219083.1357420609
7351,157226.3176956798
8459,189193.82479450823
9957,134264.7300342429
12024,199118.2964772213
4380,240394.63690064082
5042,139003.63158681846
13289,145599.54070358106
13407,409262.7191126027
13258,157329.61587235724
15993,267884.9504916444
12525,192287.66177070804
4062,286814.73330125003
12065,156146.6499128816
8227,185776.623267914
11333,164183.11884597718
2867,139179.77348292683
3319,258521.24956939314
3523,295129.68821802194
7055,200845.93113847112
14930,191121.56317825202
3444,133906.09766313675
2940,313170.2810859191
6935,369194.9525847459
16116,339208.26828788785
13370,244506.6537824343
6103,214449.21084578687
7446,182386.99132840123
1859,182605.62451883775
4079,177643.62405803744
3228,168732.06622925636
9665,160669.1898885857
15957,396155.1643177121
11533,174357.9306690302
2314,129558.69821588593
4096,222748.11437137894
13437,178094.59024001725
5980,213779.63070736892
2008,189580.26638372778
6754,177194.2294778942
4129,158204.6532661401
14557,267121.70269398665
7096,410701.76848177373
14297,275656.534504149
3967,200352.793874972
16485,116004.38353499373
13075,298652.1847569427
14289,186316.7822422862
10988,161570.33946793558
3230,149327.11557794802
13250,173946.74357840788
2559,175792.40018566494
7739,424880.5602461204
7213,170638.9803385951
6639,218098.96347326052
3164,307461.7765074426
15207,162802.93276439412
5113,193578.92481680567
3929,140066.10887007284
14493,240245.58232509482
11110,185552.87555611666
2033,201543.35320765045
16057,209669.30462110013
16709,228670.03125667427
14313,148189.75787232464
1028,296008.71466981503
7187,103768.35671810791
3738,341945.1920737641
9869,313836.3848205584
12644,199219.7645968673
3686,125821.3675684667
9196,274283.1669317918
12326,213465.5163599406
4936,191096.60437663813
13314,165306.43704375788
9857,324676.1764987448
519,191549.70253375798
8410,171785.52240136624
1720,176499.39950600924
10341,182026.83210651253
14415,177281.98754854835
10613,310702.8440720657
8027,218169.857940559
15539,266188.28644566535
7431,273000.1393002759
1370,147449.38321598864
12708,151037.33565888938
2250,211065.22909512068
14758,140480.88075329136
8525,351161.0080705667
1538,329959.63226391654
1142,155772.3224504123
1152,264189.54855278396
9802,189572.3420174496
3331,328568.79599441605
15203,176856.37151008917
4247,168805.9639898187
1976,441410.0961030364
2346,181714.13421121833
10078,237237.56682040877
1938,207866.13401585634
7819,201015.18361038316
2168,243049.1801018827
15634,231101.44016467483
8465,218946.54068487082
9313,154107.67062287565
6539,137867.30703771877
6325,111851.57948033496
13442,307553.6786358437
9967,177167.46921304616
7893,244377.01142886604
2861,180735.73416476417
11031,307496.88408260036
15073,119003.05003834852
13837,167373.24188213798
2524,234499.4488061497
8617,200346.2317820643
13513,188854.0976979427
3081,261339.71781026578
10675,331824.14581872534
1907,79995.91468605383
4872,239612.30674994068
16274,438718.3966982791
11837,225678.93222212137
16577,219810.74285225404
5231,362091.43058290717
11315,183100.67789782296
273,205051.27514646554
8363,217577.78284561113
4255,227069.43291282366
16330,245395.04563600736
11528,173417.27037674992
14799,269201.3805060854
1611,253285.57742423302
9234,180510.9820410546
1633,110776.8309111174
6791,206393.80664691795
11567,282512.2849415736
3070,212940.61685812828
12094,222605.34779041083
14335,281459.0342327217
137,163456.4360378071
7182,159928.65283939423
11718,181345.447123249
5194,96419.16304731477
97,351932.19660220726
5118,352654.5587993762
13920,297792.71626091085
9952,187671.67358138086
15337,196646.8713598971
10243,216798.69401838537
4048,439679.85857553786
171,162199.7416275665
11378,153796.78000606873
14190,174963.53624841117
15265,139745.56964313574
2740,135841.59335742705
5573,299035.96880741155
4481,229637.08327320902
2631,150376.97158662684
4984,251993.29362419553
16466,181191.32729471778
16716,124904.47076730427
15325,176178.57968084712
10115,178611.87491789449
117,567988.693838888
5476,105257.1501756822
11757,173637.67477497883
12359,122662.65883352373
15546,189302.3565764341
8133,162288.87584550615
9018,397897.8997707318
2075,172027.4789212615
11170,309348.6802871898
15733,203042.9112135854
9280,146055.75117631484
10734,330510.78004535515
14071,153276.69206245078
7373,230854.63981432497
14736,181885.1059468462
3458,110632.57721668071
6183,166832.00368292953
7825,218736.5750813287
16775,167135.18039435628
5717,162536.81216130016
12397,136040.92467442306
8189,525607.5174592104
4423,203844.6338845485
3994,119141.02004651418
10342,190658.29382363643
10051,183044.5769426628
9453,143258.96879177724
12593,464885.66982419277
1274,84625.26005057975
6933,275827.03092702205
1761,148514.3819524209
7157,312378.77170030127
15169,146788.8278826287
6792,353530.90983593615
13830,174789.1184614901
7240,173927.69339896872
3051,267146.11101359816
6550,126383.12284100371
4603,183754.6806226112
5729,170177.63602666865
13473,337655.50823588803
15104,118338.40044597398
6599,410335.8596544445
2216,318890.4699652973
8721,272269.5905007207
3645,206050.45096678083
8664,200146.32782395996
11001,197247.68766671032
753,161108.00859414143
8129,238384.26659864638
15235,176366.17012202437
3359,220354.45541164564
10424,229927.80701798497
10226,230168.079505265
9252,203175.04547207584
3008,266580.4246542871
5849,180912.22692053867
8494,168486.18699915253
6764,256223.94728658587
12445,332873.43560229545
11716,197403.84188541898
4508,113337.93173281047
5669,195448.27794513322
11427,116170.88094856245
11065,197928.78406643664
8910,215098.01586601313
16401,112946.83972459695
11913,162091.90192813356
6221,173988.25960483978
10839,193564.97939585347
2809,206926.56458341988
13311,145268.52612071022
6866,188812.89454025961
6019,168551.86667700126
3024,161061.96127828636
1391,227319.72089253404
15904,214081.5171663311
15858,330215.3976753637
9911,198586.70346286974
16579,198917.574555337
4394,280377.46103876724
1468,504362.9961200077
12965,149139.56199643185
2249,206999.46000798696
14384,161938.02241897164
13040,115055.61201565142
8872,141666.83585247808
12864,228446.8813534436
15712,168888.05344487698
14049,158681.36874865438
1840,95758.99355504614
12019,163461.5084342669
8948,159692.72101938867
15154,169137.64701434888
6943,149259.15751250222
12564,330187.90397981135
12766,167400.20352359753
7255,236255.12063791274
7962,148050.8203707333
709,138641.85133803615
4634,146320.3693587682
889,230975.95897538803
4774,128119.58012455737
13890,152151.19355293628
15431,143124.7971882575
8726,364966.04288621387
10373,140857.2838199474
6413,207973.55017540816
9761,140786.35903182905
15864,204971.37174914838
6147,156777.71212710207
3384,212073.29382020747
320,261244.95662308592
8006,180186.2580757529
14395,177416.23594461975
14976,99158.1214162628
12185,224950.11819183177
4779,130840.50221258769
8551,156983.81060931532
9025,210875.30024327914
10616,233000.1405026202
7475,109716.10288121298
6341,332408.94495834445
14163,144207.67620623528
2211,192383.42984927262
10532,302135.2610303322
14338,140477.842627321
831,192782.69054776913
3382,166546.324327777
9209,364178.87051042396
7188,218121.0560503431
7197,220903.49464066108
11270,160896.55333164823
15918,107712.48171806587
6937,515664.05232201004
6178,187047.16318989336
10668,87533.85499538228
1413,245081.7588634268
6884,310625.7692524876
8266,191902.6430596743
14019,194400.34643504804
16764,143043.04544533946
15306,178056.18728493198
3740,165304.7188280688
5298,182065.37024155352
8319,180852.81045787438
4229,183572.2056540098
13429,187252.75089166887
1753,457748.72061140795
860,245662.31693329793
14219,149433.767871132
12113,206067.40753784493
11309,125837.2271653472
9930,214393.42342108738
10570,191617.95386933166
2839,149664.06795616203
6699,124415.99352432434
16647,117805.35363681805
5325,248082.93763495027
13733,157969.48252495527
7818,383522.5631162013
12505,243273.74647150695
9489,182555.9993441694
10106,205638.5682340569
7864,210701.80010412034
5134,285688.3329959972
11859,154566.99611710213
7440,358575.7123002806
1525,307006.94687881094
7339,189097.6560411219
8,352070.1585240112
3248,113915.70455739347
8995,261300.46661140287
15178,69888.57066637964
8594,156338.13062402498
15770,241506.7687874807
15859,343587.61640541826
1735,333084.3439236747
11410,552133.2131631154
16397,172546.23634056188
3572,141785.98607968775
5501,118342.74470434974
969,187215.80260455297
6977,329393.46240743395
1233,174518.39679531803
4258,163865.23605341848
90,441295.3988027363
16650,186308.57175801473
197,132488.09007170732
12514,240043.4266351564
4367,196616.30977664268
3199,156762.9171519233
5600,205646.4987509275
11641,177990.60219309648
14609,113168.08094856111
12775,161439.2412102872
14240,168822.74551411497
7933,206862.38260851539
6945,365487.1181943461
14006,198044.80189942074
6320,260513.62391365343
12061,188284.80831496543
16369,212286.20831532066
16354,332407.8265640195
3970,360661.43682809547
1048,205035.14760509264
3639,216615.65022581405
14448,220076.63313655145
2812,398394.0942040304
3932,160889.5448511578
14875,325762.6072262566
8883,114295.32361802516
7622,299179.0882209014
7252,105714.63313417255
9751,180324.83687189195
2378,202018.0035668071
6816,226991.8653005866
15358,200319.58048331592
7843,163790.99365751297
10448,395129.0122306531
7840,258703.93981969345
8880,223762.9704868464
12551,372774.88546220807
15470,187418.5005268352
16207,210555.59114382495
12123,132801.77988440785
15247,294385.17994483345
7481,209626.83471660185
16171,330029.36886238004
7461,303282.66544268007
902,208887.52369860705
13094,153118.73643109036
11584,242320.83652993877
4462,206973.12222399877
15576,143520.18072321563
16606,245165.57666696256
5427,305668.48741302977
7725,169618.91377269765
5409,156213.87393674426
12579,133189.92606169597
12013,236115.5784657585
11321,184324.37365351585
9932,148044.60284104297
591,165266.76792215894
10357,198758.6322467437
3336,260603.28901367306
13,183057.80643566823
4809,208265.88935662128
7555,189899.27475277468
15172,333547.1037422932
6989,141445.15797385277
4707,185377.61183533559
2046,238767.18134087865
6495,111564.40162965718
3873,175582.1807674541
7061,205537.5434428049
12112,221186.75099489186
8917,263358.2165318233
7735,141214.32851782683
16442,216615.65022581405
4244,159692.44886976003
3747,230648.21546972406
11086,180790.34234459116
10080,195558.49002439703
15057,212532.17758445514
1331,184616.7805166399
8891,162358.3514790814
13411,245586.6862617345
16730,209655.937474463
2267,190980.7260139291
3022,197389.85202633447
11190,216798.69401838537
11857,184064.09459893784
9318,180099.8793067662
16512,184105.05243851288
2053,229650.66741557856
13707,126888.89416990796
12143,156453.4113922527
14080,163416.79475758455
6130,178351.1283533063
7936,88404.78092811619
10101,165366.94745872534
5663,189810.52319703947
14811,124607.78246220476
1366,186338.02038240604
908,186896.92688058905
2953,121877.67422734831
14629,144919.07626597694
15096,488893.335424145
2115,178192.70757007023
11770,160661.4534915015
12701,191956.27265197295
14584,131464.79812735546
1893,403063.9740349547
9501,495624.46323814295
2138,149952.0408567252
9346,204372.74812199752
15960,356375.3963411858
8230,162250.29265813433
13843,205548.098694352
13810,210009.27146407892
15650,186783.51420228794
9974,140055.01271117898
12200,197749.47227000797
538,208405.09387142552
5334,202066.30806306738
14823,128593.38945912382
4817,168061.25516244487
9041,224887.44813844733
4359,348658.8080602568
4852,247583.29507082957
10141,138411.34229305343
1503,218079.7114635488
16256,379054.5445199325
683,104384.34252085775
14382,173533.09810766808
7248,214260.91130625227
1200,169629.75907572877
3563,170577.26367874685
3681,404666.32671232295
3053,269039.6176585298
4099,214903.61308521655
807,114891.49621695162
4658,291914.90949472686
3535,168325.97663708768
12548,150817.5317806153
10488,198871.52720486608
5851,169822.4607510888
13736,226607.55434486497
875,159290.33374976044
14449,152576.03236670193
3958,361826.40637547965
10727,178681.32772273917
11296,142600.6494153609
13646,247962.54488935033
9599,197778.0882274659
7135,232310.1665918799
5943,336922.20495199383
2695,242802.9749928305
6766,213555.19185537714
5630,162337.5841501258
13586,213279.09703378205
3507,453915.5456308463
10014,141591.0368000227
459,226355.90219316265
3582,267862.8232927716
8560,261954.48748295236
3372,181779.70279510703
13109,256666.4471949091
8160,224459.31039442608
10706,220586.191000519
9104,328139.5442113741
2870,212459.27547140484
13712,170493.8933248506
13924,127146.96803980571
798,344992.0745171245
9750,379204.38945317775
16248,370952.0916558541
3170,168325.13732106195
12700,199679.46705734977
10601,138422.46758572393
514,182583.8569988709
4010,300614.65354182315
8124,156322.92799542486
10800,170869.54566107385
13628,204897.06587996983
11637,139588.21678483926
781,176195.48632349825
16156,206574.15862583122
12618,249712.4122317633
9766,182108.00002544088
15987,266019.56778043776
11051,352723.51851339947
7673,205521.55516847625
1245,442681.3654649264
2443,146055.16570669756
7413,79661.79251742415
310,158365.83735170742
10921,196730.22180111692
8709,84995.7918490683
12404,325101.718638726
14986,215493.09728345924
10714,335918.533111453
14286,205148.28044158546
13828,348027.72060844646
8926,458920.11681787996
12233,177468.37893048266
3913,195524.21252991253
5221,207803.05619715128
14965,86538.28057347394
862,172890.25925389488
13907,141946.7615540728
5418,183438.51606384275
2045,183120.00247319546
13321,179393.45795092368
2762,255576.2176789145
13888,184188.21857032613
14962,135010.95146240838
13305,383397.35464357794
8487,257225.0432894702
7146,158697.39285314834
1134,172697.34724171428
15092,343848.20618882624
13760,207435.84305164832
11958,451353.2700951743
3177,178773.43299994635
11350,149661.79727968323
1524,113952.58302847805
5527,275258.63002401404
2872,197592.48437129895
8602,329357.235948994
3067,359395.0180603959
10435,209794.5422697794
11222,210253.8539925911
8700,164700.61590527507
10961,226880.36657261683
14305,199154.48510101254
8362,277086.69477851206
4979,159974.79808955005
7180,354699.0247405682
5763,103084.61550868663
2192,270082.202680047
13581,183884.56907494555
10720,164343.99446900372
1358,218335.08790744556
13366,364877.6496574598
13539,398941.11356378597
12849,193228.98862271442
6794,181590.53366239447
525,479881.45829866687
12223,357249.5984735433
16271,117132.33180495555
5818,128874.3234311948
16588,282345.2105757081
8981,129584.03322539001
16476,131100.22103429656
14663,181633.54434229416
3,144034.23889762547
6615,132230.36040277928
12215,295836.9677161073
304,247668.43506422202
13634,264825.9110786656
9208,193908.15872724808
2175,171049.3274756831
250,199179.35329574914
6045,196431.80738601187
10516,164053.04127444845
1852,482444.3944033175
1573,206490.8011203331
15079,167351.4810333018
5500,171715.9253128576
15775,153436.6778804235
3198,153232.39559644158
6718,174233.41939004062
4149,175154.16908708212
9627,248643.58812042337
7595,320669.7125146469
4538,192938.3878992145
3555,160717.1780700011
10483,343719.71199635795
8834,162998.69447032167
16412,179130.82147290328
6449,149007.6401912324
2767,189867.0430795013
11498,168007.79175870732
16472,143932.0783755089
178,435680.8178563394
10948,178063.73079239932
13313,303579.1912365502
8065,150079.67376337043
102,154613.12316566939
14428,110725.75585695163
11973,129004.4021203202
6663,176961.08700920243
15989,129850.52735396496
10955,456270.0804058789
11772,142431.1342772606
11364,238337.21308937555
7082,165517.33956144645
7749,596202.4217460498
6428,128523.09302157325
6869,94855.79624952735
295,161925.10742012184
12266,274088.76186486817
11129,278429.08141178533
826,330531.4791676816
3262,221458.16289903343
15641,299145.20475108264
1662,485933.66214578785
10926,221908.3443794617
10232,247131.3096700956
6376,195632.7827302736
7817,188473.9672291545
354,194185.0038539701
10076,211836.9421807912
11379,334942.13881724456
10184,125150.06354200574
4696,431873.5742814104
13562,502910.6849726303
5436,189151.56898160753
13196,109040.92496730037
14939,152383.4635286396
14004,209387.60704058904
5916,191379.99741687675
7229,215076.70091859106
9143,157480.85990276723
3440,190667.75773212098
319,163442.00394088542
11683,233993.78621839604
12647,255163.2261756165
12788,154915.76985562436
13662,228192.53994018488
423,282610.84978285065
5222,189787.80020783652
9242,185470.11350308426
2641,181581.8766088001
4855,162383.20481051493
5360,198267.53804816073
9799,175268.7288065193
5526,237654.1455585901
10309,152463.6410679915
2144,328444.78835334314
7191,187265.43650579994
6732,163024.33297322792
14789,146853.88347521186
13525,165856.96621582523
4066,299501.9603068629
16422,208621.06146203005
14890,185930.80465242823
2922,231980.4950305299
3601,123902.35023646524
13416,120277.94576536342
14363,196762.4605557318
9496,329267.54059366055
7115,337817.9835445562
8615,156274.20736771077
5218,62093.99127192721
9493,203337.98318064146
10623,184633.65462934712
2272,127839.6458721087
3352,297791.4412802385
84,179803.09915208252
8086,124439.01489819828
2595,213349.208255744
3531,151700.33574883116
7460,371376.7190298623
9214,254171.7346279875
2790,185145.54923044847
10548,231845.20400304688
9218,192814.2412183064
7435,185355.85748646356
15780,171440.56800586064
7640,216274.50735900045
6223,198937.96954209765
3425,108597.93164585259
10582,146766.63163212364
702,262831.432943218
2111,176715.88010898928
11730,197747.86638711987
9865,270870.01277671277
16478,371144.22415018734
1885,225616.72221509356
3956,380670.0855142349
16735,112281.84465826646
15264,193782.63517748332
15971,165704.11982155105
5584,202852.05503254995
15242,201067.2981168558
14358,202278.30643520813
11300,193236.36766519395
5446,182487.55763536718
3934,170456.439958175
6610,173121.00814235522
10164,304546.40306502697
4646,202689.80833343806
13304,193772.6116806482
1985,183164.95268277265
4746,139588.21678483926
7963,218234.92745937905
14083,311562.1144887101
13140,303825.3037572608
15023,260909.38751358577
13093,242615.17587975875
7160,177942.8715064859
7407,172730.93028975886
16056,190039.7490607538
751,498313.1157550547
6179,91706.18191004681
9137,326729.55646410247
10992,267454.0053190871
5744,516759.05172575463
10884,164974.8028145442
12858,281810.86183604435
13005,288790.9172042785
16714,194497.53141090123
1419,246378.034118864
6064,207883.40935093237
3771,209524.1996282973
5945,385984.04075468984
8453,71278.99191403546
3806,159609.22578199513
16748,255492.76514084218
11380,226645.33490932966
3107,195737.2989153208
12003,209641.3437644198
14567,206608.11358661123
1079,205008.68455896733
11705,125948.09499830668
7814,197421.50549675824
10174,167992.76540339759
5514,233957.31926790366
5265,224941.31874108227
10520,338917.3413302993
13195,211907.80558131431
14601,488232.30268562824
6012,182410.88406111373
13079,167303.72026869789
9009,130601.05787069522
3122,174481.13992346334
5470,243860.06700090403
4840,164918.73019627397
6270,263301.5806367067
9158,87900.38519835056
10120,146448.11579702134
10672,283531.01344148663
4573,131130.06006409603
12118,291142.39081720985
7447,128421.59214870264
2171,197499.64930098093
6126,368444.397191962
2836,179524.4984668053
1457,247990.1186963535
11165,207467.9491870008
5923,189061.2512370419
1813,214249.80125884968
3492,241331.84378297842
1917,235720.27606348143
965,453608.53145500534
15795,153142.3488524265
821,208052.18190285444
4568,180865.82804128426
9078,231445.42139404625
11371,125859.23446807456
5149,186847.21419490236
281,210150.2787779867
1918,235787.08959387508
776,133013.56570202936
210,190188.18842651017
10782,174100.56506140347
9653,178125.3898553055
9372,155433.07996099937
5868,162652.89844258263
6176,131063.12217234966
3969,121255.31872669976
7427,149173.4482842809
8544,500624.1649299496
5219,206013.21398457506
16488,138085.9660933695
5855,227650.1198338475
15920,124325.31198306347
4393,412518.316809348
5770,173366.84011274803
2900,140949.54282764497
8622,83081.38256975527
11610,296978.17306541884
10969,120698.29497912756
11029,105000.59425204118
6193,325007.9212432519
14087,473232.33903007576
13623,161013.54531448561
16689,173662.04704615992
1027,189125.90841628102
949,159039.55121068703
672,116552.56972225592
13832,135908.15714412447
2471,206937.334503203
8728,326613.4700087491
7742,218963.20578504502
2698,220328.45207536456
9084,170969.93728743473
6075,292252.10546025867
2874,173503.48770895877
13119,139780.88198078403
5010,207797.50138361225
1284,176504.79462591268
1151,167280.401538425
5110,402062.83456939657
11386,138958.4781037252
8019,224275.41154253192
2859,112902.66589629726
16110,170716.23933997078
16027,256187.40495326466
14902,184282.27243181353
14301,207484.84454219067
2451,205052.26951181158
13596,127048.1962614207
1464,141894.01333867243
7927,398029.9460514945
9638,233685.97393976216
8009,328902.1911619067
11903,160078.93037296273
9243,114369.40716768216
547,180433.61658470082
5511,125496.69029308956
11247,181201.18375826065
15928,406326.6502117194
3434,210933.8837833803
7614,115284.79831151218
1380,206955.3617442762
2770,139480.16234184074
111,182210.75174990486
5994,119400.43084918646
12341,195364.58572556527
2787,269958.9041076146
14410,356725.1623399274
15983,130857.61334880942
14876,192856.29812136924
653,125494.75481651163
2174,261560.40440674138
2575,305248.4220255863
7976,170493.42961811434
5812,305017.2093151493
13589,312948.482017083
9122,139208.76866938177
8159,478779.5510310996
8754,301752.1447575274
9321,214777.94777326207
13535,167626.73355181378
2083,166817.4732237175
2689,362188.36330546055
2248,239307.48164133754
11649,149928.47452394158
11045,349130.70135725616
1276,77742.93646553025
5962,144530.8154355811
13012,167881.31883027693
4642,164053.4355311609
179,177485.20415819847
15347,480792.7815124181
